taxonIdVerbatim,scientificNameVerbatim,resolvedTaxonId,resolvedTaxonName,parentTaxonId,family,phylum,traitIdVerbatim,traitNameVerbatim,bucketId,bucketName,counts,datasetId,numberOfRecords,curator,accessDate,comment,relationName,resolvedExternalId,resolvedName,resolvedRank,resolvedCommonNames,resolvedPath,resolvedPathIds,resolvedPathNames,resolvedExternalUrl,resolveKingdomName,resolvedPhylumName,resolvedFamilyName,providedTraitName,resolvedTraitName
,Acris crepitans,,,,,,,Diu,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Diu,Diu
,Acris crepitans,,,,,,,Noc,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Noc,Noc
,Acris crepitans,,,,,,,Wet_cold,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Wet_cold,Wet_cold
,Acris crepitans,,,,,,,Body_mass_g,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Body_mass_g,Body_mass_g
,Acris crepitans,,,,,,,Age_at_maturity_min_y,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Age_at_maturity_min_y,Age_at_maturity_min_y
,Acris crepitans,,,,,,,Age_at_maturity_max_y,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Age_at_maturity_max_y,Age_at_maturity_max_y
,Acris crepitans,,,,,,,Body_size_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Body_size_mm,Body_size_mm
,Acris crepitans,,,,,,,Size_at_maturity_min_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Size_at_maturity_min_mm,Size_at_maturity_min_mm
,Acris crepitans,,,,,,,Size_at_maturity_max_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Size_at_maturity_max_mm,Size_at_maturity_max_mm
,Acris crepitans,,,,,,,Longevity_max_y,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Longevity_max_y,Longevity_max_y
,Acris crepitans,,,,,,,Litter_size_min_n,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Litter_size_min_n,Litter_size_min_n
,Acris crepitans,,,,,,,Litter_size_max_n,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Litter_size_max_n,Litter_size_max_n
,Acris crepitans,,,,,,,Reproductive_output_y,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Reproductive_output_y,Reproductive_output_y
,Acris crepitans,,,,,,,Offspring_size_min_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Offspring_size_min_mm,Offspring_size_min_mm
,Acris crepitans,,,,,,,Offspring_size_max_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Offspring_size_max_mm,Offspring_size_max_mm
,Acris crepitans,,,,,,,Dir,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Dir,Dir
,Acris crepitans,,,,,,,Lar,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Lar,Lar
,Acris crepitans,,,,,,,Viv,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKJ,Acris crepitans,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris crepitans,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKJ,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKJ,Animalia,Chordata,Hylidae,Viv,Viv
,Acris gryllus,,,,,,,Ter,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Ter,Ter
,Acris gryllus,,,,,,,Aqu,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Aqu,Aqu
,Acris gryllus,,,,,,,Arb,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Arb,Arb
,Acris gryllus,,,,,,,Arthro,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Arthro,Arthro
,Acris gryllus,,,,,,,Diu,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Diu,Diu
,Acris gryllus,,,,,,,Noc,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Noc,Noc
,Acris gryllus,,,,,,,Wet_cold,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Wet_cold,Wet_cold
,Acris gryllus,,,,,,,Body_size_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Body_size_mm,Body_size_mm
,Acris gryllus,,,,,,,Litter_size_min_n,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Litter_size_min_n,Litter_size_min_n
,Acris gryllus,,,,,,,Litter_size_max_n,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Litter_size_max_n,Litter_size_max_n
,Acris gryllus,,,,,,,Reproductive_output_y,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Reproductive_output_y,Reproductive_output_y
,Acris gryllus,,,,,,,Offspring_size_min_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Offspring_size_min_mm,Offspring_size_min_mm
,Acris gryllus,,,,,,,Offspring_size_max_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Offspring_size_max_mm,Offspring_size_max_mm
,Acris gryllus,,,,,,,Dir,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Dir,Dir
,Acris gryllus,,,,,,,Lar,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Lar,Lar
,Acris gryllus,,,,,,,Viv,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9KKK,Acris gryllus,species,,Biota | Animalia | Chordata | Amphibia | Anura | Hylidae | Acridinae | Acris | Acris gryllus,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:B9H | COL:J3M | COL:627SP | COL:9KKK,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9KKK,Animalia,Chordata,Hylidae,Viv,Viv
,Adelastes hylonomos,,,,,,,Ter,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XGF,Adelastes hylonomos,species,,Biota | Animalia | Chordata | Amphibia | Anura | Microhylidae | Adelastinae | Adelastes | Adelastes hylonomos,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:624MT | COL:J3R | COL:6287L | COL:9XGF,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XGF,Animalia,Chordata,Microhylidae,Ter,Ter
,Adelastes hylonomos,,,,,,,Arthro,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XGF,Adelastes hylonomos,species,,Biota | Animalia | Chordata | Amphibia | Anura | Microhylidae | Adelastinae | Adelastes | Adelastes hylonomos,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:624MT | COL:J3R | COL:6287L | COL:9XGF,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XGF,Animalia,Chordata,Microhylidae,Arthro,Arthro
,Adelastes hylonomos,,,,,,,Noc,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XGF,Adelastes hylonomos,species,,Biota | Animalia | Chordata | Amphibia | Anura | Microhylidae | Adelastinae | Adelastes | Adelastes hylonomos,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:624MT | COL:J3R | COL:6287L | COL:9XGF,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XGF,Animalia,Chordata,Microhylidae,Noc,Noc
,Adelastes hylonomos,,,,,,,Crepu,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XGF,Adelastes hylonomos,species,,Biota | Animalia | Chordata | Amphibia | Anura | Microhylidae | Adelastinae | Adelastes | Adelastes hylonomos,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:624MT | COL:J3R | COL:6287L | COL:9XGF,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XGF,Animalia,Chordata,Microhylidae,Crepu,Crepu
,Adelastes hylonomos,,,,,,,Body_size_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XGF,Adelastes hylonomos,species,,Biota | Animalia | Chordata | Amphibia | Anura | Microhylidae | Adelastinae | Adelastes | Adelastes hylonomos,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:624MT | COL:J3R | COL:6287L | COL:9XGF,unranked | kingdom | phylum | class | order | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XGF,Animalia,Chordata,Microhylidae,Body_size_mm,Body_size_mm
,Adelophryne adiastola,,,,,,,Ter,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Ter,Ter
,Adelophryne adiastola,,,,,,,Aqu,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Aqu,Aqu
,Adelophryne adiastola,,,,,,,Arthro,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Arthro,Arthro
,Adelophryne adiastola,,,,,,,Noc,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Noc,Noc
,Adelophryne adiastola,,,,,,,Body_size_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Body_size_mm,Body_size_mm
